time,symbol,event,magic,ticket,side,volume,price,sl,tp,profit,reason,extra_json
2026-05-05T13:32:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.75,4580.75,4582.35,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T13:32:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.52,4580.52,4582.12,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T13:32:13Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4580.74,0.0,0.0,-2.34,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T13:32:14Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4580.44,0.0,0.0,-3.27,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T13:33:32Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.6,4580.6,4582.2,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T13:33:33Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.6,4580.6,4582.2,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T13:33:36Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4580.55,0.0,0.0,-3.15,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:00:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.63,4581.63,4583.23,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:00:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.39,4581.39,4582.99,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:00:14Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.37,0.0,0.0,0.0,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:00:16Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.6,0.0,0.0,0.63,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:01:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4580.56,4579.56,4581.16,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:01:12Z,XAUUSD,OPEN,20260501,,BUY,0.03,4580.38,4579.38,4580.98,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T14:01:13Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4579.56,0.0,0.0,-2.46,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T14:01:14Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4579.35,0.0,0.0,-3.12,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
